code	company	a	b	aclose	bclose	diff	average	updown	mainItem	
"232140"	"와이아이케이"	"2021-12-15"	"2021-12-22"	"5820"	"5750"	"-70"	"5760"	"up"	"메모리 웨이퍼 테스터"	
"036670"	"KCI"	"2021-12-15"	"2021-12-22"	"9250"	"9180"	"-70"	"9223"	"up"	"폴리머,레진,계면활성제"	
"067390"	"아스트"	"2021-12-15"	"2021-12-22"	"5590"	"5520"	"-70"	"5387"	"down"	"항공기용 부품 제조 및 동체 조립"	
"068790"	"DMS"	"2021-12-15"	"2021-12-22"	"6690"	"6620"	"-70"	"6553"	"down"	"LCD 제조장비"	
"123750"	"알톤스포츠"	"2021-12-15"	"2021-12-22"	"4165"	"4095"	"-70"	"4095"	"down"	"전기 및 일반자전거 등"	
"080470"	"성창오토텍"	"2021-12-15"	"2021-12-22"	"8000"	"7930"	"-70"	"7950"	"up"	"차량용에어컨필터,차량용공기청정기등"	
"049480"	"오픈베이스"	"2021-12-15"	"2021-12-22"	"3720"	"3650"	"-70"	"3650"	"down"	"트래픽솔루션(웹스위치,트래픽서버)"	
"076610"	"해성옵틱스"	"2021-12-15"	"2021-12-22"	"1140"	"1070"	"-70"	"1075"	"up"	"휴대폰용 렌즈모듈 및 카메라모듈"	
"225330"	"씨엠에스에듀"	"2021-12-15"	"2021-12-22"	"6870"	"6800"	"-70"	"6867"	"up"	"융합사고력 프로그램"	
"003720"	"삼영화학공업"	"2021-12-15"	"2021-12-22"	"2900"	"2830"	"-70"	"2878"	"up"	"합성수지(BOPP,캐파시타),PPC,랩,종이상자(카톤팩) 제조"	
"019210"	"와이지-원"	"2021-12-15"	"2021-12-22"	"7500"	"7430"	"-70"	"7333"	"down"	"엔드밀, 탭, 드릴"	
"027050"	"코리아나"	"2021-12-15"	"2021-12-22"	"3850"	"3780"	"-70"	"3792"	"up"	"화장품"	
"122310"	"제노레이"	"2021-12-15"	"2021-12-22"	"9180"	"9110"	"-70"	"9110"	"down"	"의료용 방사선 진단기기"	
"011320"	"유니크"	"2021-12-15"	"2021-12-22"	"6470"	"6400"	"-70"	"6470"	"up"	"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등"	
"118000"	"우리들휴브레인"	"2021-12-15"	"2021-12-22"	"1535"	"1460"	"-75"	"1468"	"up"	"의료기기 도매"	
"016880"	"웅진"	"2021-12-15"	"2021-12-22"	"1835"	"1760"	"-75"	"1777"	"up"	"교육서비스(웅진아이큐,중.고교학습,어린이마을),도서,잡지 출판/부동산 임대/인터넷관련사업"	
"050860"	"아세아텍"	"2021-12-15"	"2021-12-22"	"2785"	"2710"	"-75"	"2727"	"up"	"농기계(관리기,SS기, 이앙기) 제조"	
"091440"	"텔레필드"	"2021-12-15"	"2021-12-22"	"2660"	"2585"	"-75"	"2588"	"up"	"광전송장비"	
"066430"	"와이오엠"	"2021-12-15"	"2021-12-22"	"2090"	"2015"	"-75"	"2067"	"up"	"VCI,LDPE필름 외"	
"208640"	"썸에이지"	"2021-12-15"	"2021-12-22"	"2295"	"2220"	"-75"	"2372"	"up"	"소프트웨어 개발 및 공급업"	
"000180"	"성창기업지주"	"2021-12-15"	"2021-12-22"	"2495"	"2420"	"-75"	"2457"	"up"	"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조"	
"053060"	"세동"	"2021-12-15"	"2021-12-22"	"1355"	"1280"	"-75"	"1302"	"up"	"도어벨트, 몰딩"	
"217480"	"에스디생명공학"	"2021-12-15"	"2021-12-22"	"3155"	"3080"	"-75"	"3042"	"down"	"마스크팩, 기초화장품"	
"019590"	"엠벤처투자"	"2021-12-15"	"2021-12-22"	"1820"	"1745"	"-75"	"1732"	"down"	"벤처캐피탈"	
"319400"	"현대무벡스"	"2021-12-15"	"2021-12-22"	"3005"	"2930"	"-75"	"2988"	"up"	"물류자동화, IT서비스"	
"221840"	"하이즈항공"	"2021-12-15"	"2021-12-22"	"4460"	"4385"	"-75"	"4377"	"down"	"B787 날개구조물 등"	
"192410"	"THQ"	"2021-12-15"	"2021-12-22"	"2575"	"2500"	"-75"	"2513"	"up"	"기지국 안테나, 인바운드플랫폼"	
"024940"	"PN풍년"	"2021-12-15"	"2021-12-22"	"4820"	"4745"	"-75"	"4655"	"down"	"압력솥"	
"215050"	"비엔디생활건강"	"2021-12-15"	"2021-12-22"	"1505"	"1430"	"-75"	"1533"	"up"	"세탁용 세제"	
"012170"	"아센디오"	"2021-12-15"	"2021-12-22"	"1380"	"1305"	"-75"	"1330"	"up"	"석탄(점결탄) 판매"	
"089530"	"에이티세미콘"	"2021-12-15"	"2021-12-22"	"1485"	"1410"	"-75"	"1430"	"up"	"반도체 PKG&TEST"	
"018290"	"브이티지엠피"	"2021-12-15"	"2021-12-22"	"7290"	"7210"	"-80"	"7240"	"up"	"화장품, 라미네이팅필름, 라미네이팅기계"	
"000540"	"흥국화재"	"2021-12-15"	"2021-12-22"	"3695"	"3615"	"-80"	"3632"	"up"	"손해보험"	
"043100"	"솔고바이오"	"2021-12-15"	"2021-12-22"	"1150"	"1070"	"-80"	"1087"	"up"	"가정용 온열치료기, 의료기구"	
"033050"	"제이엠아이"	"2021-12-15"	"2021-12-22"	"1295"	"1215"	"-80"	"1215"	"down"	"CD복제품"	
"036690"	"코맥스"	"2021-12-15"	"2021-12-22"	"5080"	"5000"	"-80"	"4933"	"down"	"홈네트워크시스템,CCTV 방송설비"	
"290380"	"대유"	"2021-12-15"	"2021-12-22"	"6760"	"6680"	"-80"	"6587"	"down"	"4종복합비료, 농약"	
"004140"	"동방"	"2021-12-15"	"2021-12-22"	"3970"	"3890"	"-80"	"4327"	"up"	"육상운송,해상운송,항만화물하역,보관,창고,물류사업"	
"009440"	"KC그린홀딩스"	"2021-12-15"	"2021-12-22"	"4205"	"4125"	"-80"	"4148"	"up"	"환경방지오염시설(전기집진기,배연탈황설비,여과집진기,세정식집진기),제어장치 제조,설치"	
"043610"	"지니뮤직"	"2021-12-15"	"2021-12-22"	"5560"	"5480"	"-80"	"5370"	"down"	"디지털 음악 서비스 및 음원유통"	
"001000"	"신라섬유"	"2021-12-15"	"2021-12-22"	"2235"	"2155"	"-80"	"2153"	"down"	"부동산"	
"002140"	"고려산업"	"2021-12-15"	"2021-12-22"	"2890"	"2810"	"-80"	"2833"	"up"	"배합사료,플라스틱용기 제조/부동산 임대"	
"204620"	"글로벌텍스프리"	"2021-12-15"	"2021-12-22"	"2910"	"2830"	"-80"	"2835"	"up"	"환급창구운영사업"	
"043910"	"자연과환경"	"2021-12-15"	"2021-12-22"	"1460"	"1380"	"-80"	"1408"	"up"	"스테인레스파이프, 다공성식생블록,조경원예자재"	
"006910"	"보성파워텍"	"2021-12-15"	"2021-12-22"	"3480"	"3395"	"-85"	"3465"	"up"	"송배전용자재"	
"036620"	"감성코퍼레이션"	"2021-12-15"	"2021-12-22"	"2275"	"2190"	"-85"	"2205"	"up"	"고지유통, ERP시스템 운영"	
"060310"	"3S"	"2021-12-15"	"2021-12-22"	"3310"	"3225"	"-85"	"3255"	"up"	"반도체 웨이퍼 캐리어"	
"101170"	"우림피티에스"	"2021-12-15"	"2021-12-22"	"3940"	"3855"	"-85"	"3938"	"up"	"트랜스미션,감속기,기어전동축 제조"	
"010420"	"한솔피엔에스"	"2021-12-15"	"2021-12-22"	"1985"	"1900"	"-85"	"1937"	"up"	"정보시스템구축 및 유지보수, 포장재제조 및 가공, 지류가공 및 판매"	
"189980"	"흥국에프엔비"	"2021-12-15"	"2021-12-22"	"3810"	"3725"	"-85"	"3782"	"up"	"과일음료(에이드베이스, 스무디, 착즙쥬스 등)"	
"254120"	"자비스"	"2021-12-15"	"2021-12-22"	"2280"	"2195"	"-85"	"2250"	"up"	"자동엑스레이검사장비"	
"306620"	"네온테크"	"2021-12-15"	"2021-12-22"	"4000"	"3915"	"-85"	"3955"	"up"	"기업인수합병"	
"046140"	"SBS콘텐츠허브"	"2021-12-15"	"2021-12-22"	"8230"	"8140"	"-90"	"8070"	"down"	"컨텐츠, 프로젝트"	
"137940"	"넥스트아이"	"2021-12-15"	"2021-12-22"	"1330"	"1240"	"-90"	"1277"	"up"	"LCD 편광필름 검사장비, BLU 검사장비 등"	
"073560"	"우리손에프앤지"	"2021-12-15"	"2021-12-22"	"2180"	"2090"	"-90"	"2100"	"up"	"양돈업, 도축업"	
"078150"	"HB테크놀러지"	"2021-12-15"	"2021-12-22"	"2570"	"2480"	"-90"	"2498"	"up"	"TFT-LCD검사장비"	
"005740"	"크라운해태홀딩스"	"2021-12-15"	"2021-12-22"	"8510"	"8420"	"-90"	"8403"	"down"	"비스켓,쵸코렛,사탕,웨이퍼 제조,도매"	
"192390"	"윈하이텍"	"2021-12-15"	"2021-12-22"	"3870"	"3780"	"-90"	"3743"	"down"	"데크 플레이트(건설용거푸집)"	
"256630"	"포인트엔지니어링"	"2021-12-15"	"2021-12-22"	"3210"	"3120"	"-90"	"3113"	"down"	"디스플레이 및 반도체 장비 부품"	
"052330"	"코텍"	"2021-12-15"	"2021-12-22"	"9740"	"9650"	"-90"	"9677"	"up"	"산업용 모니터"	
"322190"	"베른"	"2021-12-15"	"2021-12-22"	"1235"	"1145"	"-90"	"1233"	"up"	"캠핑카"	
"198440"	"고려시멘트"	"2021-12-15"	"2021-12-22"	"3960"	"3870"	"-90"	"3932"	"up"	"시멘트, 레미콘"	
"014200"	"광림"	"2021-12-15"	"2021-12-22"	"2095"	"2005"	"-90"	"2025"	"up"	"전기공사용 특수차량 및 중량물 운반용 크레인을 생산, 판매하는 제조업체"	
"000520"	"삼일제약"	"2021-12-15"	"2021-12-22"	"8450"	"8360"	"-90"	"8337"	"down"	"양약(부루펜,액티피드,포리부틴) 제조,도매"	
"320000"	"윈텍"	"2021-12-15"	"2021-12-22"	"2590"	"2500"	"-90"	"2583"	"up"	"비전검사장비"	
"277410"	"인산가"	"2021-12-15"	"2021-12-22"	"2145"	"2055"	"-90"	"2085"	"up"	"죽염 및 죽염응용식품"	
"005990"	"매일홀딩스"	"2021-12-15"	"2021-12-22"	"9230"	"9140"	"-90"	"9170"	"up"	"유제품"	
"009780"	"엠에스씨"	"2021-12-15"	"2021-12-22"	"5660"	"5570"	"-90"	"5610"	"up"	"식품첨가물"	
"220180"	"핸디소프트"	"2021-12-15"	"2021-12-22"	"3550"	"3460"	"-90"	"3485"	"up"	"EKP, BPM, 네트워크장비"	
"038530"	"골드퍼시픽"	"2021-12-15"	"2021-12-22"	"1310"	"1220"	"-90"	"1248"	"up"	"주문형반도체, IMT-2000 Modem Chip 등"	
"083790"	"크리스탈지노믹스"	"2021-12-15"	"2021-12-22"	"6790"	"6700"	"-90"	"6767"	"up"	"신개념항생제(전임상)"	
"001790"	"대한제당"	"2021-12-15"	"2021-12-22"	"3100"	"3010"	"-90"	"3057"	"up"	"제당,가축용 배합사료,설탕,기능성감미료(자일로올리고당),외식산 제조,도소매/부동산 임대"	
"171120"	"라이온켐텍"	"2021-12-15"	"2021-12-22"	"8230"	"8140"	"-90"	"8140"	"down"	"합성왁스, 인조대리석"	
"101530"	"해태제과식품"	"2021-12-15"	"2021-12-22"	"8000"	"7910"	"-90"	"7947"	"up"	"홈런볼, 오예스, 맛동산, 부라보콘 등"	
"040610"	"SG&G"	"2021-12-15"	"2021-12-22"	"2260"	"2170"	"-90"	"2185"	"up"	"생활정보신문"	
"033540"	"파라텍"	"2021-12-15"	"2021-12-22"	"2375"	"2280"	"-95"	"2235"	"down"	"소방기기"	
"054090"	"삼진엘앤디"	"2021-12-15"	"2021-12-22"	"3480"	"3385"	"-95"	"3353"	"down"	"몰드프레임, TFT-LCD BLU"	
"010170"	"대한광통신"	"2021-12-15"	"2021-12-22"	"2590"	"2495"	"-95"	"2548"	"up"	"광섬유"	
"078940"	"코드네이처"	"2021-12-15"	"2021-12-22"	"2175"	"2080"	"-95"	"2192"	"up"	"전기공사업"	
"017510"	"세명전기"	"2021-12-15"	"2021-12-22"	"4240"	"4145"	"-95"	"4145"	"down"	"154kV, 345kV, 765kV 송전,변전,배전용 금구류, 섬유직기용 섹셔날 빔"	
"006360"	"GS건설"	"2021-12-15"	"2021-12-22"	"41500"	"41400"	"-100"	"41450"	"up"	"토목공사,건축공사,주택공사,산업플랜트공사,리모델링공사,시설물유지관리공사/산업설비설계,감리 용역,수출입/에너지관리 진단,연구개발"	
"378850"	"화승알앤에이"	"2021-12-15"	"2021-12-22"	"5190"	"5090"	"-100"	"5140"	"up"	"자동차용 고무제품"	
"227420"	"도부마스크"	"2021-12-15"	"2021-12-22"	"5750"	"5650"	"-100"	"5613"	"down"	"1) 마스크 도소매업 2) MB필터 생산 및 도소매업"	
"057050"	"현대홈쇼핑"	"2021-12-15"	"2021-12-22"	"64200"	"64100"	"-100"	"64600"	"up"	"TV홈쇼핑 도소매/홈쇼핑프로그램 제작"	
"045520"	"크린앤사이언스"	"2021-12-15"	"2021-12-22"	"20100"	"20000"	"-100"	"20267"	"up"	"자동차용 여과지"	
"306200"	"세아제강"	"2021-12-15"	"2021-12-22"	"97600"	"97500"	"-100"	"98167"	"up"	"강관"	
"041930"	"동아화성"	"2021-12-15"	"2021-12-22"	"12350"	"12250"	"-100"	"12300"	"up"	"자동차용 고무부품"	
"094280"	"효성 ITX"	"2021-12-15"	"2021-12-22"	"20800"	"20700"	"-100"	"20367"	"down"	"컨택센터서비스, Cloud솔루션, CDN, 프로젝터판매"	
"012620"	"원일특강"	"2021-12-15"	"2021-12-22"	"13800"	"13700"	"-100"	"13483"	"down"	"특수강"	
"092600"	"앤씨앤"	"2021-12-15"	"2021-12-22"	"4175"	"4075"	"-100"	"4167"	"up"	"차량용 블랙박스 / 영상처리용 시스템반도체"	
"019540"	"일지테크"	"2021-12-15"	"2021-12-22"	"3210"	"3110"	"-100"	"3138"	"up"	"차체(라지에타, 팩케이지, 씨트 크로스, 대쉬 판넬)"	
"054670"	"대한뉴팜"	"2021-12-15"	"2021-12-22"	"10750"	"10650"	"-100"	"10617"	"down"	"동물약품,인체약품"	
"016800"	"퍼시스"	"2021-12-15"	"2021-12-22"	"36000"	"35900"	"-100"	"36033"	"up"	"사무용 가구,의자,책상,캐비넷 제조"	
"001450"	"현대해상"	"2021-12-15"	"2021-12-22"	"24900"	"24800"	"-100"	"24900"	"up"	"손해보험(자동차보험)"	
"208140"	"정다운"	"2021-12-15"	"2021-12-22"	"2890"	"2790"	"-100"	"2870"	"up"	"통오리,정육,오리털,훈연육"	
"215790"	"이노인스트루먼트"	"2021-12-15"	"2021-12-22"	"1915"	"1815"	"-100"	"1853"	"up"	"기업 인수 합병"	
"083640"	"인콘"	"2021-12-15"	"2021-12-22"	"1730"	"1630"	"-100"	"1663"	"up"	"영상보안장비 및 영상보안솔루션"	
"006120"	"SK디스커버리"	"2021-12-15"	"2021-12-22"	"47200"	"47100"	"-100"	"47933"	"up"	"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,"	
"046110"	"한일네트웍스"	"2021-12-15"	"2021-12-22"	"7060"	"6960"	"-100"	"6977"	"up"	"서비스ASP"	
"002020"	"코오롱"	"2021-12-15"	"2021-12-22"	"31250"	"31150"	"-100"	"31233"	"up"	"지주회사"	
"068930"	"디지털대성"	"2021-12-15"	"2021-12-22"	"9350"	"9250"	"-100"	"9370"	"up"	"대성N스쿨 (교육 프랜차이즈)"	
"215200"	"메가스터디교육"	"2021-12-15"	"2021-12-22"	"79900"	"79800"	"-100"	"81667"	"up"	"오프라인 학원, 온라인 강의"	
"093370"	"후성"	"2021-12-15"	"2021-12-22"	"20600"	"20500"	"-100"	"20417"	"down"	"불소화물 제조,도매"	
"065350"	"신성델타테크"	"2021-12-15"	"2021-12-22"	"16100"	"16000"	"-100"	"16633"	"up"	"세탁기, 자동차, 에어컨 및 LCD 부품"	
"092190"	"서울바이오시스"	"2021-12-15"	"2021-12-22"	"12600"	"12500"	"-100"	"12700"	"up"	"Visible LED, UV LED"	
"054930"	"유신"	"2021-12-15"	"2021-12-22"	"17700"	"17600"	"-100"	"17600"	"down"	"토목설계 및 감리"	
"054920"	"한컴위드"	"2021-12-15"	"2021-12-22"	"9500"	"9400"	"-100"	"9390"	"down"	"전자상거래 보안 솔루션"	
"084730"	"팅크웨어"	"2021-12-15"	"2021-12-22"	"20050"	"19950"	"-100"	"20417"	"up"	"내비게이션,블랙박스,태블릿 및 위치정보서비스"	
"010040"	"한국내화"	"2021-12-15"	"2021-12-22"	"3490"	"3390"	"-100"	"3430"	"up"	"내화벽돌,내화몰탈,축로등 제조,판매"	
"054800"	"아이디스홀딩스"	"2021-12-15"	"2021-12-22"	"13200"	"13100"	"-100"	"13033"	"down"	"비금융지주회사"	
"086670"	"비엠티"	"2021-12-15"	"2021-12-22"	"11500"	"11400"	"-100"	"11400"	"down"	"정밀계장용피팅및밸브류,전원분배장치(MCPD)"	
"043370"	"피에이치에이"	"2021-12-15"	"2021-12-22"	"9670"	"9570"	"-100"	"9547"	"down"	"자동차용 도어랫치, 도어힌지"	
"093520"	"매커스"	"2021-12-15"	"2021-12-22"	"7690"	"7590"	"-100"	"7640"	"up"	"자일링스(Xilinx)비메모리반도체(PLDchip)유통"	
"023160"	"태광"	"2021-12-15"	"2021-12-22"	"10550"	"10450"	"-100"	"10667"	"up"	"각종 배관자재, 관이음쇠류 제조 및 판매"	
"048910"	"대원미디어"	"2021-12-15"	"2021-12-22"	"22200"	"22100"	"-100"	"21467"	"down"	"캐릭터 사업, 만화영화 제작"	
"238500"	"로보쓰리"	"2021-12-15"	"2021-12-22"	"831"	"730"	"-101"	"775"	"up"	"모듈, 퍼스널 모빌리티기기"	
"023960"	"에쓰씨엔지니어링"	"2021-12-15"	"2021-12-22"	"3030"	"2925"	"-105"	"2977"	"up"	"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매"	
"005110"	"한창"	"2021-12-15"	"2021-12-22"	"1190"	"1085"	"-105"	"1140"	"up"	"소화기, 통신장비 유통"	
"011420"	"갤럭시아에스엠"	"2021-12-15"	"2021-12-22"	"3120"	"3015"	"-105"	"2920"	"down"	"스포츠중계권,스포츠마케팅,광고"	
"027970"	"세하"	"2021-12-15"	"2021-12-22"	"1665"	"1560"	"-105"	"1610"	"up"	"백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사"	
"222420"	"쎄노텍"	"2021-12-15"	"2021-12-22"	"1780"	"1675"	"-105"	"1698"	"up"	"세라믹 비드"	
"049080"	"기가레인"	"2021-12-15"	"2021-12-22"	"2255"	"2150"	"-105"	"2165"	"up"	"RF통신부품 및 반도체 장비"	
"149300"	"아퓨어스"	"2021-12-15"	"2021-12-22"	"2495"	"2390"	"-105"	"2418"	"up"	"실험동물, 연구용피부 및 연구용세포, 연구용역"	
"176750"	"듀켐바이오"	"2021-12-15"	"2021-12-22"	"8400"	"8290"	"-110"	"8293"	"up"	"방사성의약품, 의료기기, 장비, 암진단의약품 도매, 무역 장비 임대 암진단의약품 등 제조"	
"299170"	"더블유에스아이"	"2021-12-15"	"2021-12-22"	"2445"	"2335"	"-110"	"2352"	"up"	"기업인수합병"	
"090150"	"광진윈텍"	"2021-12-15"	"2021-12-22"	"10100"	"9990"	"-110"	"10983"	"up"	"시트히터"	
"010770"	"평화홀딩스"	"2021-12-15"	"2021-12-22"	"4605"	"4495"	"-110"	"4495"	"down"	"지주회사"	
"037560"	"LG헬로비전"	"2021-12-15"	"2021-12-22"	"5600"	"5490"	"-110"	"5507"	"up"	"케이블TV, 인터넷서비스 등"	
"073010"	"케이에스피"	"2021-12-15"	"2021-12-22"	"1775"	"1665"	"-110"	"1708"	"up"	"선박용엔진밸브,형단조품"	
"016610"	"DB금융투자"	"2021-12-15"	"2021-12-22"	"6900"	"6790"	"-110"	"6857"	"up"	"유가증권,위탁매매,인수,자기매매"	
"097230"	"한진중공업"	"2021-12-15"	"2021-12-22"	"8030"	"7920"	"-110"	"7737"	"down"	"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사"	
"049550"	"잉크테크"	"2021-12-15"	"2021-12-22"	"7370"	"7260"	"-110"	"7267"	"up"	"잉크젯프린터용 잉크카트리지, 재충전 잉크"	
"033180"	"KH 필룩스"	"2021-12-15"	"2021-12-22"	"2660"	"2550"	"-110"	"2627"	"up"	"전자부품(페라이트코아,트랜스포머,데코램프) 제조/온라인정보 제공/부동산 임대"	
"067570"	"엔브이에이치코리아"	"2021-12-15"	"2021-12-22"	"4305"	"4195"	"-110"	"4273"	"up"	"헤드라이너, NVH부품"	
"353810"	"이지바이오"	"2021-12-15"	"2021-12-22"	"4695"	"4585"	"-110"	"4637"	"up"	"자돈사료, 사료첨가제"	
"078130"	"국일제지"	"2021-12-15"	"2021-12-22"	"4060"	"3950"	"-110"	"4120"	"up"	"산업용 및 가정용 지류(강판간지, 다공지 등)"	
"318000"	"한국바이오젠"	"2021-12-15"	"2021-12-22"	"8480"	"8370"	"-110"	"8420"	"up"	"실리콘 소재(실란 모노머, 실리콘 레진&폴리머, 실리콘 융합소재)"	
"011080"	"형지I&C"	"2021-12-15"	"2021-12-22"	"1515"	"1405"	"-110"	"1427"	"up"	"남성셔츠"	
"065650"	"메디프론"	"2021-12-15"	"2021-12-22"	"2540"	"2430"	"-110"	"2445"	"up"	"음반재킷 제작"	
"016100"	"리더스코스메틱"	"2021-12-15"	"2021-12-22"	"3470"	"3360"	"-110"	"3453"	"up"	"화장품"	
"018000"	"유니슨"	"2021-12-15"	"2021-12-22"	"2860"	"2750"	"-110"	"2825"	"up"	"풍력발전기, 풍력타워"	
"267790"	"배럴"	"2021-12-15"	"2021-12-22"	"7830"	"7720"	"-110"	"7727"	"up"	"래쉬가드 및 워터스포츠 등"	
"096760"	"JW홀딩스"	"2021-12-15"	"2021-12-22"	"3520"	"3410"	"-110"	"3467"	"up"	"의약품 수출입업"	
"115480"	"씨유메디칼"	"2021-12-15"	"2021-12-22"	"1230"	"1120"	"-110"	"1145"	"up"	"심장제세동기"	
"084690"	"대상홀딩스"	"2021-12-15"	"2021-12-22"	"9770"	"9660"	"-110"	"9790"	"up"	"지주회사"	
"020400"	"대동금속"	"2021-12-15"	"2021-12-22"	"9390"	"9280"	"-110"	"9187"	"down"	"농기계 주문제품 및 상용차 실린더 헤드, 경승용차 실린더 브록 외"	
"183410"	"골프존데카"	"2021-12-15"	"2021-12-22"	"2480"	"2365"	"-115"	"2410"	"up"	"골프거리측정기"	
"034830"	"한국토지신탁"	"2021-12-15"	"2021-12-22"	"2835"	"2720"	"-115"	"2710"	"down"	"부동산신탁 등"	
"053590"	"한국테크놀로지"	"2021-12-15"	"2021-12-22"	"1165"	"1050"	"-115"	"1093"	"up"	"신재생에너지관련장비"	
"010100"	"한국프랜지공업"	"2021-12-15"	"2021-12-22"	"2705"	"2590"	"-115"	"2620"	"up"	"자동차부품(제동,구동장치),프랜지(관이음쇠),철구조물,산업기계 제조"	
"002690"	"동일제강"	"2021-12-15"	"2021-12-22"	"2850"	"2735"	"-115"	"2777"	"up"	"PC강연선, 경강선, 도금선, 마봉강"	
"289080"	"SV인베스트먼트"	"2021-12-15"	"2021-12-22"	"3125"	"3010"	"-115"	"3037"	"up"	"중소/벤처기업 투자 및 육성"	
"049800"	"우진플라임"	"2021-12-15"	"2021-12-22"	"4400"	"4285"	"-115"	"4317"	"up"	"플라스틱사출성형기 제조,판매"	
"011230"	"삼화전자공업"	"2021-12-15"	"2021-12-22"	"4100"	"3985"	"-115"	"3952"	"down"	"전자부품(페라이트 코어,SMPS,편향요크(DY),고압변성기(FBT)용코어) 제조,판매"	
"060380"	"동양에스텍"	"2021-12-15"	"2021-12-22"	"3445"	"3330"	"-115"	"3417"	"up"	"열연박판, 열연후판, 무늬강판"	
"080420"	"모다이노칩"	"2021-12-15"	"2021-12-22"	"3355"	"3240"	"-115"	"3268"	"up"	"ESD필터,칩바리스터"	
"059210"	"메타바이오메드"	"2021-12-15"	"2021-12-22"	"2790"	"2675"	"-115"	"2713"	"up"	"생체분해성봉합사,근관충전재"	
"174880"	"장원테크"	"2021-12-15"	"2021-12-22"	"2855"	"2735"	"-120"	"2782"	"up"	"스마트폰 및 태블릿PC Bracket"	
"032560"	"황금에스티"	"2021-12-15"	"2021-12-22"	"8380"	"8260"	"-120"	"8263"	"up"	"스테인레스 냉연, 열연"	
"002870"	"신풍제지"	"2021-12-15"	"2021-12-22"	"2355"	"2235"	"-120"	"2258"	"up"	"마닐라판지 제조,도소매"	
"079000"	"와토스코리아"	"2021-12-15"	"2021-12-22"	"6090"	"5970"	"-120"	"6010"	"up"	"위생도기용부속(양변기용)"	
"058730"	"다스코"	"2021-12-15"	"2021-12-22"	"4750"	"4630"	"-120"	"4665"	"up"	"데크플레이트,도로안전시설물(가드레일,강재방호책),건축용단열재보드(경질우레탄보드),신재생에너지사업"	
"005390"	"신성통상"	"2021-12-15"	"2021-12-22"	"3340"	"3220"	"-120"	"3340"	"up"	"의류,악세사리(모자,벨트,가방) 도매/의류 제조"	
